timestamp,shortwave_radiation,direct_normal_irradiance,wind_speed_10m,wind_speed_100m
2025-03-09 09:00:00+00:00,26.0,155.6,6.2,19.0
2025-03-09 10:00:00+00:00,151.0,516.2,8.3,18.5
2025-03-09 11:00:00+00:00,299.0,688.9,4.6,18.2
2025-03-09 12:00:00+00:00,427.0,775.0,3.8,7.4
2025-03-09 13:00:00+00:00,517.0,818.4,4.1,5.8
2025-03-09 14:00:00+00:00,562.0,839.9,4.4,6.1
2025-03-09 15:00:00+00:00,553.0,818.4,7.8,11.2
2025-03-09 16:00:00+00:00,497.0,797.6,8.7,12.7
2025-03-09 17:00:00+00:00,389.0,700.1,9.2,14.0
2025-03-09 18:00:00+00:00,263.0,629.2,6.7,15.1
2025-03-09 19:00:00+00:00,117.0,437.4,6.6,17.5
2025-03-09 20:00:00+00:00,12.0,66.8,7.9,21.7
2025-03-09 21:00:00+00:00,0.0,0.0,8.6,24.9
2025-03-09 22:00:00+00:00,0.0,0.0,8.0,23.6
2025-03-09 23:00:00+00:00,0.0,0.0,7.3,21.1
2025-03-10 00:00:00+00:00,0.0,0.0,6.5,19.1
2025-03-10 01:00:00+00:00,0.0,0.0,5.6,17.1
2025-03-10 02:00:00+00:00,0.0,0.0,6.3,17.1
2025-03-10 03:00:00+00:00,0.0,0.0,4.7,14.9
2025-03-10 04:00:00+00:00,0.0,0.0,3.9,13.0
2025-03-10 05:00:00+00:00,0.0,0.0,5.4,14.9
2025-03-10 06:00:00+00:00,0.0,0.0,5.7,16.4
2025-03-10 07:00:00+00:00,0.0,0.0,6.5,18.6
2025-03-10 08:00:00+00:00,0.0,0.0,6.2,17.9
2025-03-10 09:00:00+00:00,28.0,162.1,5.5,15.8
2025-03-10 10:00:00+00:00,131.0,284.9,6.1,15.3
2025-03-10 11:00:00+00:00,225.0,250.9,3.6,10.0
2025-03-10 12:00:00+00:00,375.0,536.4,4.6,6.8
2025-03-10 13:00:00+00:00,520.0,803.9,4.6,6.7
2025-03-10 14:00:00+00:00,572.0,857.9,4.0,5.7
2025-03-10 15:00:00+00:00,567.0,858.3,1.9,2.7
2025-03-10 16:00:00+00:00,496.0,772.1,3.3,4.6
2025-03-10 17:00:00+00:00,359.0,573.9,4.0,5.6
2025-03-10 18:00:00+00:00,230.0,478.9,3.1,5.9
2025-03-10 19:00:00+00:00,103.0,301.1,5.7,13.0
2025-03-10 20:00:00+00:00,11.0,48.2,6.9,16.0
2025-03-10 21:00:00+00:00,0.0,0.0,6.8,18.5
2025-03-10 22:00:00+00:00,0.0,0.0,5.1,14.4
2025-03-10 23:00:00+00:00,0.0,0.0,4.0,14.6
2025-03-11 00:00:00+00:00,0.0,0.0,3.0,12.6
2025-03-11 01:00:00+00:00,0.0,0.0,4.1,11.8
2025-03-11 02:00:00+00:00,0.0,0.0,5.3,13.9
2025-03-11 03:00:00+00:00,0.0,0.0,5.1,14.2
2025-03-11 04:00:00+00:00,0.0,0.0,3.6,12.0
2025-03-11 05:00:00+00:00,0.0,0.0,5.6,14.4
2025-03-11 06:00:00+00:00,0.0,0.0,6.6,18.2
2025-03-11 07:00:00+00:00,0.0,0.0,6.7,18.3
2025-03-11 08:00:00+00:00,0.0,0.0,7.7,17.5
2025-03-11 09:00:00+00:00,19.0,72.1,10.3,19.0
2025-03-11 10:00:00+00:00,39.0,0.0,10.7,15.5
2025-03-11 11:00:00+00:00,66.0,0.0,9.6,13.6
2025-03-11 12:00:00+00:00,107.0,13.0,9.9,13.9
2025-03-11 13:00:00+00:00,132.0,0.0,10.5,14.8
2025-03-11 14:00:00+00:00,151.0,3.5,10.7,15.3
2025-03-11 15:00:00+00:00,183.0,22.8,12.3,17.8
2025-03-11 16:00:00+00:00,169.0,11.5,12.4,18.2
2025-03-11 17:00:00+00:00,147.0,13.7,13.0,19.0
2025-03-11 18:00:00+00:00,114.0,18.9,13.2,19.3
2025-03-11 19:00:00+00:00,83.0,114.9,10.2,18.0
2025-03-11 20:00:00+00:00,12.0,31.0,10.0,20.6
2025-03-11 21:00:00+00:00,0.0,0.0,9.8,19.9
2025-03-11 22:00:00+00:00,0.0,0.0,6.5,18.1
2025-03-11 23:00:00+00:00,0.0,0.0,6.0,16.3
2025-03-12 00:00:00+00:00,0.0,0.0,6.0,16.5
2025-03-12 01:00:00+00:00,0.0,0.0,5.7,15.3
2025-03-12 02:00:00+00:00,0.0,0.0,5.9,15.9
2025-03-12 03:00:00+00:00,0.0,0.0,6.0,16.8
2025-03-12 04:00:00+00:00,0.0,0.0,5.8,15.9
2025-03-12 05:00:00+00:00,0.0,0.0,5.2,13.7
2025-03-12 06:00:00+00:00,0.0,0.0,4.5,13.2
2025-03-12 07:00:00+00:00,0.0,0.0,5.4,13.9
2025-03-12 08:00:00+00:00,0.0,0.0,5.1,12.8
2025-03-12 09:00:00+00:00,30.0,115.8,6.3,13.6
2025-03-12 10:00:00+00:00,136.0,273.5,6.2,16.0
2025-03-12 11:00:00+00:00,307.0,617.2,8.1,11.9
2025-03-12 12:00:00+00:00,412.0,666.3,9.4,13.1
2025-03-12 13:00:00+00:00,479.0,636.0,8.6,12.0
2025-03-12 14:00:00+00:00,494.0,545.4,9.3,12.6
2025-03-12 15:00:00+00:00,298.0,85.1,12.6,18.0
2025-03-12 16:00:00+00:00,293.0,225.1,6.6,9.5
2025-03-12 17:00:00+00:00,263.0,251.0,9.9,14.0
2025-03-12 18:00:00+00:00,219.0,328.2,9.0,12.9
2025-03-12 19:00:00+00:00,106.0,246.1,3.3,9.1
2025-03-12 20:00:00+00:00,13.0,44.8,5.6,14.0
2025-03-12 21:00:00+00:00,0.0,0.0,5.9,15.9
2025-03-12 22:00:00+00:00,0.0,0.0,4.2,14.0
2025-03-12 23:00:00+00:00,0.0,0.0,4.1,13.0
2025-03-13 00:00:00+00:00,0.0,0.0,3.7,12.1
2025-03-13 01:00:00+00:00,0.0,0.0,3.6,11.3
2025-03-13 02:00:00+00:00,0.0,0.0,4.0,11.6
2025-03-13 03:00:00+00:00,0.0,0.0,4.2,13.0
2025-03-13 04:00:00+00:00,0.0,0.0,3.7,12.1
2025-03-13 05:00:00+00:00,0.0,0.0,3.9,12.7
2025-03-13 06:00:00+00:00,0.0,0.0,3.9,13.2
2025-03-13 07:00:00+00:00,0.0,0.0,3.6,12.4
2025-03-13 08:00:00+00:00,0.0,0.0,3.8,11.1
2025-03-13 09:00:00+00:00,37.0,156.5,4.0,9.4
2025-03-13 10:00:00+00:00,165.0,419.2,3.6,8.1
2025-03-13 11:00:00+00:00,324.0,665.1,4.8,6.9
2025-03-13 12:00:00+00:00,402.0,592.3,8.5,11.5
2025-03-13 13:00:00+00:00,465.0,587.5,8.8,12.1
2025-03-13 14:00:00+00:00,464.0,521.4,8.6,11.7
2025-03-13 15:00:00+00:00,396.0,325.1,5.7,7.9
2025-03-13 16:00:00+00:00,417.0,517.0,7.6,10.3
2025-03-13 17:00:00+00:00,323.0,447.1,7.6,10.5
2025-03-13 18:00:00+00:00,205.0,320.3,9.7,13.9
2025-03-13 19:00:00+00:00,109.0,277.9,5.1,11.7
2025-03-13 20:00:00+00:00,12.0,43.3,5.2,12.5
2025-03-13 21:00:00+00:00,0.0,0.0,2.6,12.1
2025-03-13 22:00:00+00:00,0.0,0.0,2.7,9.6
2025-03-13 23:00:00+00:00,0.0,0.0,5.0,12.3
2025-03-14 00:00:00+00:00,0.0,0.0,6.1,16.9
2025-03-14 01:00:00+00:00,0.0,0.0,6.0,16.6
2025-03-14 02:00:00+00:00,0.0,0.0,6.2,16.9
2025-03-14 03:00:00+00:00,0.0,0.0,6.3,18.1
2025-03-14 04:00:00+00:00,0.0,0.0,6.1,16.9
2025-03-14 05:00:00+00:00,0.0,0.0,5.8,15.9
2025-03-14 06:00:00+00:00,0.0,0.0,4.0,13.4
2025-03-14 07:00:00+00:00,0.0,0.0,2.7,11.4
2025-03-14 08:00:00+00:00,0.0,0.0,2.2,9.7
2025-03-14 09:00:00+00:00,45.0,248.4,3.5,9.6
2025-03-14 10:00:00+00:00,188.0,561.5,3.2,9.4
2025-03-14 11:00:00+00:00,346.0,744.0,3.4,5.4
2025-03-14 12:00:00+00:00,464.0,760.4,8.3,11.4
2025-03-14 13:00:00+00:00,407.0,359.9,8.1,11.0
2025-03-14 14:00:00+00:00,359.0,162.0,8.0,11.0
2025-03-14 15:00:00+00:00,365.0,178.9,9.8,13.7
2025-03-14 16:00:00+00:00,324.0,192.9,10.6,14.8
2025-03-14 17:00:00+00:00,207.0,77.4,11.4,16.5
2025-03-14 18:00:00+00:00,127.0,45.1,11.7,17.6
2025-03-14 19:00:00+00:00,83.0,164.7,10.7,19.1
2025-03-14 20:00:00+00:00,15.0,69.8,11.4,23.5
2025-03-14 21:00:00+00:00,0.0,0.0,10.4,23.6
2025-03-14 22:00:00+00:00,0.0,0.0,12.2,26.7
2025-03-14 23:00:00+00:00,0.0,0.0,11.7,26.3
2025-03-15 00:00:00+00:00,0.0,0.0,11.9,26.3
2025-03-15 01:00:00+00:00,0.0,0.0,12.6,25.6
2025-03-15 02:00:00+00:00,0.0,0.0,11.2,24.0
2025-03-15 03:00:00+00:00,0.0,0.0,10.9,23.0
2025-03-15 04:00:00+00:00,0.0,0.0,9.8,23.3
2025-03-15 05:00:00+00:00,0.0,0.0,8.8,22.2
2025-03-15 06:00:00+00:00,0.0,0.0,8.9,22.6
2025-03-15 07:00:00+00:00,0.0,0.0,9.8,23.2
2025-03-15 08:00:00+00:00,0.0,0.0,10.2,23.1
2025-03-15 09:00:00+00:00,44.0,198.5,12.7,23.1
2025-03-15 10:00:00+00:00,171.0,401.5,17.6,25.7
2025-03-15 11:00:00+00:00,258.0,316.3,16.6,24.0
2025-03-15 12:00:00+00:00,351.0,309.5,17.6,25.1
2025-03-15 13:00:00+00:00,325.0,115.8,18.1,26.1
2025-03-15 14:00:00+00:00,363.0,178.9,18.2,26.1
2025-03-15 15:00:00+00:00,299.0,128.3,17.2,25.2
2025-03-15 16:00:00+00:00,254.0,68.0,18.1,27.1
2025-03-15 17:00:00+00:00,226.0,109.3,18.6,28.3
2025-03-15 18:00:00+00:00,185.0,157.0,17.8,26.8
2025-03-15 19:00:00+00:00,64.0,46.6,13.0,23.0
2025-03-15 20:00:00+00:00,13.0,27.0,12.0,23.1
2025-03-15 21:00:00+00:00,0.0,0.0,13.9,26.0
2025-03-15 22:00:00+00:00,0.0,0.0,12.7,25.9
2025-03-15 23:00:00+00:00,0.0,0.0,11.9,25.3
2025-03-16 00:00:00+00:00,0.0,0.0,10.7,24.1
2025-03-16 01:00:00+00:00,0.0,0.0,10.6,25.4
2025-03-16 02:00:00+00:00,0.0,0.0,11.4,26.2
2025-03-16 03:00:00+00:00,0.0,0.0,12.4,25.7
2025-03-16 04:00:00+00:00,0.0,0.0,12.3,25.4
2025-03-16 05:00:00+00:00,0.0,0.0,11.5,23.9
2025-03-16 06:00:00+00:00,0.0,0.0,11.5,23.3
2025-03-16 07:00:00+00:00,0.0,0.0,11.5,23.6
2025-03-16 08:00:00+00:00,0.0,0.0,10.4,23.0
2025-03-16 09:00:00+00:00,50.0,222.5,11.0,22.9
2025-03-16 10:00:00+00:00,183.0,445.2,11.4,18.0
2025-03-16 11:00:00+00:00,342.0,662.0,11.5,17.1
2025-03-16 12:00:00+00:00,479.0,784.7,10.7,15.6
2025-03-16 13:00:00+00:00,572.0,835.6,12.0,17.2
2025-03-16 14:00:00+00:00,618.0,858.0,14.1,20.2
2025-03-16 15:00:00+00:00,614.0,866.7,15.7,22.3
2025-03-16 16:00:00+00:00,480.0,584.3,14.6,20.9
2025-03-16 17:00:00+00:00,404.0,597.0,14.4,20.7
2025-03-16 18:00:00+00:00,301.0,633.9,13.2,20.0
2025-03-16 19:00:00+00:00,150.0,475.6,12.0,21.9
2025-03-16 20:00:00+00:00,25.0,144.0,9.3,22.4
2025-03-16 21:00:00+00:00,0.0,0.0,11.3,26.6
2025-03-16 22:00:00+00:00,0.0,0.0,9.8,24.3
2025-03-16 23:00:00+00:00,0.0,0.0,7.1,21.1
2025-03-17 00:00:00+00:00,0.0,0.0,6.1,17.8
2025-03-17 01:00:00+00:00,0.0,0.0,6.1,17.3
2025-03-17 02:00:00+00:00,0.0,0.0,5.1,16.0
2025-03-17 03:00:00+00:00,0.0,0.0,5.8,17.2
2025-03-17 04:00:00+00:00,0.0,0.0,5.8,17.3
2025-03-17 05:00:00+00:00,0.0,0.0,5.9,18.0
2025-03-17 06:00:00+00:00,0.0,0.0,7.2,18.8
2025-03-17 07:00:00+00:00,0.0,0.0,9.1,19.4
2025-03-17 08:00:00+00:00,0.0,0.0,9.7,19.3
2025-03-17 09:00:00+00:00,15.0,0.0,9.3,17.5
2025-03-17 10:00:00+00:00,108.0,125.8,9.1,14.3
2025-03-17 11:00:00+00:00,278.0,428.3,10.0,14.6
2025-03-17 12:00:00+00:00,420.0,551.7,13.7,19.5
2025-03-17 13:00:00+00:00,389.0,260.0,13.2,18.6
2025-03-17 14:00:00+00:00,367.0,162.5,15.1,21.6
2025-03-17 15:00:00+00:00,349.0,150.9,17.7,25.8
2025-03-17 16:00:00+00:00,330.0,191.1,16.9,24.9
2025-03-17 17:00:00+00:00,303.0,218.3,16.4,24.1
2025-03-17 18:00:00+00:00,256.0,417.7,15.1,22.5
2025-03-17 19:00:00+00:00,142.0,375.7,10.5,20.4
2025-03-17 20:00:00+00:00,27.0,152.5,8.3,22.6
2025-03-17 21:00:00+00:00,0.0,0.0,14.8,31.0
2025-03-17 22:00:00+00:00,0.0,0.0,13.8,28.4
2025-03-17 23:00:00+00:00,0.0,0.0,13.2,28.5
2025-03-18 00:00:00+00:00,0.0,0.0,12.0,26.8
2025-03-18 01:00:00+00:00,0.0,0.0,10.8,26.0
2025-03-18 02:00:00+00:00,0.0,0.0,10.4,25.3
2025-03-18 03:00:00+00:00,0.0,0.0,9.9,24.9
2025-03-18 04:00:00+00:00,0.0,0.0,8.8,23.6
2025-03-18 05:00:00+00:00,0.0,0.0,8.1,22.5
2025-03-18 06:00:00+00:00,0.0,0.0,8.3,22.7
2025-03-18 07:00:00+00:00,0.0,0.0,8.8,22.9
2025-03-18 08:00:00+00:00,0.0,0.0,9.7,24.0
2025-03-18 09:00:00+00:00,64.0,342.3,11.4,23.3
2025-03-18 10:00:00+00:00,216.0,617.3,10.3,19.6
2025-03-18 11:00:00+00:00,374.0,761.5,10.9,16.4
2025-03-18 12:00:00+00:00,507.0,839.7,13.0,18.9
2025-03-18 13:00:00+00:00,601.0,881.1,14.5,20.7
2025-03-18 14:00:00+00:00,645.0,896.1,15.2,21.8
2025-03-18 15:00:00+00:00,639.0,900.8,15.7,22.9
2025-03-18 16:00:00+00:00,578.0,873.7,16.3,23.9
2025-03-18 17:00:00+00:00,470.0,821.7,17.1,25.5
2025-03-18 18:00:00+00:00,327.0,727.5,15.4,26.0
2025-03-18 19:00:00+00:00,167.0,550.8,13.2,25.8
2025-03-18 20:00:00+00:00,31.0,185.1,11.9,27.2
2025-03-18 21:00:00+00:00,0.0,0.0,11.5,27.7
2025-03-18 22:00:00+00:00,0.0,0.0,10.8,26.7
2025-03-18 23:00:00+00:00,0.0,0.0,9.8,26.0
2025-03-19 00:00:00+00:00,0.0,0.0,8.9,24.7
2025-03-19 01:00:00+00:00,0.0,0.0,8.1,23.4
2025-03-19 02:00:00+00:00,0.0,0.0,7.4,21.7
2025-03-19 03:00:00+00:00,0.0,0.0,7.2,21.0
2025-03-19 04:00:00+00:00,0.0,0.0,6.9,19.6
2025-03-19 05:00:00+00:00,0.0,0.0,6.7,18.8
2025-03-19 06:00:00+00:00,0.0,0.0,6.7,18.6
2025-03-19 07:00:00+00:00,0.0,0.0,6.4,18.2
2025-03-19 08:00:00+00:00,1.0,0.0,6.4,18.2
2025-03-19 09:00:00+00:00,65.0,332.3,6.0,16.9
2025-03-19 10:00:00+00:00,213.0,583.3,6.5,16.3
2025-03-19 11:00:00+00:00,366.0,722.2,4.8,9.0
2025-03-19 12:00:00+00:00,494.0,796.5,5.0,7.7
2025-03-19 13:00:00+00:00,584.0,838.3,5.8,8.5
2025-03-19 14:00:00+00:00,627.0,852.7,6.3,9.0
2025-03-19 15:00:00+00:00,622.0,858.8,6.6,9.3
2025-03-19 16:00:00+00:00,564.0,835.7,9.4,13.5
2025-03-19 17:00:00+00:00,458.0,781.8,11.0,16.8
2025-03-19 18:00:00+00:00,320.0,692.6,9.4,18.0
2025-03-19 19:00:00+00:00,165.0,529.3,5.7,15.3
2025-03-19 20:00:00+00:00,32.0,180.0,4.0,11.8
2025-03-19 21:00:00+00:00,0.0,0.0,4.7,11.2
2025-03-19 22:00:00+00:00,0.0,0.0,6.8,12.5
2025-03-19 23:00:00+00:00,0.0,0.0,8.1,22.8
2025-03-20 00:00:00+00:00,0.0,0.0,9.0,25.1
2025-03-20 01:00:00+00:00,0.0,0.0,8.3,23.8
2025-03-20 02:00:00+00:00,0.0,0.0,7.9,22.8
2025-03-20 03:00:00+00:00,0.0,0.0,8.0,22.1
2025-03-20 04:00:00+00:00,0.0,0.0,7.9,22.3
2025-03-20 05:00:00+00:00,0.0,0.0,7.7,21.7
2025-03-20 06:00:00+00:00,0.0,0.0,7.6,21.4
2025-03-20 07:00:00+00:00,0.0,0.0,7.3,21.0
2025-03-20 08:00:00+00:00,1.0,0.0,7.0,19.9
2025-03-20 09:00:00+00:00,68.0,322.9,7.3,19.0
2025-03-20 10:00:00+00:00,214.0,565.9,6.2,19.9
2025-03-20 11:00:00+00:00,365.0,706.4,4.2,13.0
2025-03-20 12:00:00+00:00,493.0,783.5,4.0,6.2
2025-03-20 13:00:00+00:00,581.0,820.0,4.4,6.3
2025-03-20 14:00:00+00:00,621.0,835.6,3.6,5.0
2025-03-20 15:00:00+00:00,614.0,835.3,3.5,4.7
2025-03-20 16:00:00+00:00,556.0,812.5,1.8,2.5
2025-03-20 17:00:00+00:00,452.0,757.3,0.2,0.7
2025-03-20 18:00:00+00:00,315.0,664.2,2.3,3.3
2025-03-20 19:00:00+00:00,162.0,494.9,4.5,9.6
2025-03-20 20:00:00+00:00,32.0,175.1,5.8,14.7
2025-03-20 21:00:00+00:00,0.0,0.0,6.5,17.7
2025-03-20 22:00:00+00:00,0.0,0.0,7.4,20.5
2025-03-20 23:00:00+00:00,0.0,0.0,7.9,22.5
2025-03-21 00:00:00+00:00,0.0,0.0,7.9,23.3
2025-03-21 01:00:00+00:00,0.0,0.0,7.1,20.5
2025-03-21 02:00:00+00:00,0.0,0.0,7.4,20.9
2025-03-21 03:00:00+00:00,0.0,0.0,7.4,21.6
2025-03-21 04:00:00+00:00,0.0,0.0,7.2,21.4
2025-03-21 05:00:00+00:00,0.0,0.0,8.2,22.6
2025-03-21 06:00:00+00:00,0.0,0.0,7.6,21.1
2025-03-21 07:00:00+00:00,0.0,0.0,7.7,21.6
2025-03-21 08:00:00+00:00,1.0,0.0,7.6,21.7
2025-03-21 09:00:00+00:00,72.0,322.3,10.1,22.2
2025-03-21 10:00:00+00:00,202.0,409.3,12.1,27.6
2025-03-21 11:00:00+00:00,359.0,617.8,12.3,21.1
2025-03-21 12:00:00+00:00,502.0,780.4,14.1,21.5
2025-03-21 13:00:00+00:00,590.0,818.9,14.7,21.7
2025-03-21 14:00:00+00:00,621.0,787.2,16.6,24.6
2025-03-21 15:00:00+00:00,594.0,709.8,17.4,26.1
2025-03-21 16:00:00+00:00,529.0,664.5,17.0,26.3
2025-03-21 17:00:00+00:00,415.0,556.7,14.2,24.9
2025-03-21 18:00:00+00:00,288.0,456.2,14.3,26.8
2025-03-21 19:00:00+00:00,111.0,90.6,10.2,23.5
2025-03-21 20:00:00+00:00,18.0,0.0,9.5,24.7
2025-03-21 21:00:00+00:00,0.0,0.0,11.2,27.0
2025-03-21 22:00:00+00:00,0.0,0.0,10.9,26.8
2025-03-21 23:00:00+00:00,0.0,0.0,11.0,26.2
2025-03-22 00:00:00+00:00,0.0,0.0,8.3,22.4
2025-03-22 01:00:00+00:00,0.0,0.0,7.8,22.5
2025-03-22 02:00:00+00:00,0.0,0.0,10.1,25.2
2025-03-22 03:00:00+00:00,0.0,0.0,7.2,20.6
2025-03-22 04:00:00+00:00,0.0,0.0,6.0,17.3
2025-03-22 05:00:00+00:00,0.0,0.0,8.9,22.0
2025-03-22 06:00:00+00:00,0.0,0.0,6.9,19.4
2025-03-22 07:00:00+00:00,0.0,0.0,9.2,21.1
2025-03-22 08:00:00+00:00,2.0,0.0,9.9,23.4
2025-03-22 09:00:00+00:00,46.0,57.9,11.2,24.6
2025-03-22 10:00:00+00:00,105.0,39.7,10.9,22.9
2025-03-22 11:00:00+00:00,317.0,380.3,10.2,16.1
2025-03-22 12:00:00+00:00,249.0,169.2,12.1,18.3
2025-03-22 13:00:00+00:00,424.0,322.5,16.2,24.1
2025-03-22 14:00:00+00:00,489.0,370.6,14.9,21.5
2025-03-22 15:00:00+00:00,266.0,93.7,11.2,17.1
2025-03-22 16:00:00+00:00,340.0,208.7,9.9,14.0
2025-03-22 17:00:00+00:00,434.0,604.1,5.4,7.5
2025-03-22 18:00:00+00:00,242.0,288.6,5.6,9.0
2025-03-22 19:00:00+00:00,149.0,394.9,5.3,12.7
2025-03-22 20:00:00+00:00,32.0,110.8,6.6,17.2
2025-03-22 21:00:00+00:00,0.0,0.0,8.2,23.4
2025-03-22 22:00:00+00:00,0.0,0.0,8.1,22.0
2025-03-22 23:00:00+00:00,0.0,0.0,8.6,22.4
2025-03-23 00:00:00+00:00,0.0,0.0,8.1,22.5
2025-03-23 01:00:00+00:00,0.0,0.0,9.9,24.0
2025-03-23 02:00:00+00:00,0.0,0.0,11.8,25.1
2025-03-23 03:00:00+00:00,0.0,0.0,6.6,18.3
2025-03-23 04:00:00+00:00,0.0,0.0,8.2,21.2
2025-03-23 05:00:00+00:00,0.0,0.0,9.8,23.4
2025-03-23 06:00:00+00:00,0.0,0.0,11.5,25.1
2025-03-23 07:00:00+00:00,0.0,0.0,9.1,22.0
2025-03-23 08:00:00+00:00,3.0,0.0,8.3,20.7
2025-03-23 09:00:00+00:00,79.0,306.7,9.6,18.2
2025-03-23 10:00:00+00:00,226.0,543.4,8.2,13.7
2025-03-23 11:00:00+00:00,379.0,697.6,9.6,13.8
2025-03-23 12:00:00+00:00,504.0,757.8,8.9,12.5
2025-03-23 13:00:00+00:00,585.0,774.2,11.4,15.8
2025-03-23 14:00:00+00:00,354.0,208.7,10.2,14.3
2025-03-23 15:00:00+00:00,502.0,501.2,12.5,17.8
2025-03-23 16:00:00+00:00,405.0,318.1,12.6,18.1
2025-03-23 17:00:00+00:00,261.0,98.7,11.5,16.9
2025-03-23 18:00:00+00:00,202.0,191.8,9.0,14.2
2025-03-23 19:00:00+00:00,133.0,230.5,4.3,11.1
2025-03-23 20:00:00+00:00,37.0,151.4,1.5,6.8
2025-03-23 21:00:00+00:00,0.0,0.0,0.6,2.0
2025-03-23 22:00:00+00:00,0.0,0.0,0.6,1.7
2025-03-23 23:00:00+00:00,0.0,0.0,1.2,3.2
2025-03-24 00:00:00+00:00,0.0,0.0,3.2,6.0
2025-03-24 01:00:00+00:00,0.0,0.0,4.6,11.2
2025-03-24 02:00:00+00:00,0.0,0.0,5.4,13.3
2025-03-24 03:00:00+00:00,0.0,0.0,3.1,6.6
2025-03-24 04:00:00+00:00,0.0,0.0,2.7,4.2
2025-03-24 05:00:00+00:00,0.0,0.0,2.3,3.2
2025-03-24 06:00:00+00:00,0.0,0.0,3.2,4.9
2025-03-24 07:00:00+00:00,0.0,0.0,3.1,6.2
2025-03-24 08:00:00+00:00,3.0,19.1,2.7,6.6
2025-03-24 09:00:00+00:00,83.0,322.6,4.3,5.0
2025-03-24 10:00:00+00:00,231.0,545.9,1.8,2.7
2025-03-24 11:00:00+00:00,386.0,704.4,2.7,3.5
2025-03-24 12:00:00+00:00,511.0,766.4,3.0,4.0
2025-03-24 13:00:00+00:00,513.0,641.5,4.9,6.3
2025-03-24 14:00:00+00:00,524.0,577.7,6.8,8.9
2025-03-24 15:00:00+00:00,466.0,451.9,10.7,14.7
2025-03-24 16:00:00+00:00,415.0,398.5,12.4,17.3
2025-03-24 17:00:00+00:00,380.0,498.9,13.0,18.6
2025-03-24 18:00:00+00:00,294.0,513.3,11.6,16.9
2025-03-24 19:00:00+00:00,163.0,400.9,10.0,16.2
2025-03-24 20:00:00+00:00,42.0,200.5,9.2,18.6
2025-03-24 21:00:00+00:00,0.0,0.0,8.2,18.1
2025-03-24 22:00:00+00:00,0.0,0.0,7.5,17.9
2025-03-24 23:00:00+00:00,0.0,0.0,6.2,16.2
2025-03-25 00:00:00+00:00,0.0,0.0,5.0,13.5
2025-03-25 01:00:00+00:00,0.0,0.0,5.2,13.6
2025-03-25 02:00:00+00:00,0.0,0.0,5.2,14.3
2025-03-25 03:00:00+00:00,0.0,0.0,5.2,14.4
2025-03-25 04:00:00+00:00,0.0,0.0,7.3,12.7
2025-03-25 05:00:00+00:00,0.0,0.0,5.7,11.0
2025-03-25 06:00:00+00:00,0.0,0.0,4.4,10.9
2025-03-25 07:00:00+00:00,0.0,0.0,4.1,9.4
2025-03-25 08:00:00+00:00,4.0,0.0,6.1,10.3
2025-03-25 09:00:00+00:00,68.0,93.3,7.4,10.5
2025-03-25 10:00:00+00:00,172.0,145.5,7.5,9.7
2025-03-25 11:00:00+00:00,360.0,512.5,8.3,11.3
2025-03-25 12:00:00+00:00,467.0,537.5,9.4,12.9
2025-03-25 13:00:00+00:00,531.0,500.0,9.8,13.5
2025-03-25 14:00:00+00:00,595.0,622.1,12.1,16.8
2025-03-25 15:00:00+00:00,374.0,122.6,13.7,19.9
2025-03-25 16:00:00+00:00,363.0,166.5,13.2,18.9
2025-03-25 17:00:00+00:00,303.0,166.1,12.3,18.0
2025-03-25 18:00:00+00:00,281.0,382.3,12.6,18.9
2025-03-25 19:00:00+00:00,163.0,305.5,10.7,19.0
2025-03-25 20:00:00+00:00,30.0,82.5,10.9,20.4
2025-03-25 21:00:00+00:00,0.0,0.0,9.9,17.4
2025-03-25 22:00:00+00:00,0.0,0.0,8.8,16.4
2025-03-25 23:00:00+00:00,0.0,0.0,7.8,14.9
2025-03-26 00:00:00+00:00,0.0,0.0,7.2,13.8
2025-03-26 01:00:00+00:00,0.0,0.0,7.4,14.1
2025-03-26 02:00:00+00:00,0.0,0.0,7.2,13.7
2025-03-26 03:00:00+00:00,0.0,0.0,8.6,15.9
2025-03-26 04:00:00+00:00,0.0,0.0,9.1,16.7
2025-03-26 05:00:00+00:00,0.0,0.0,9.0,17.5
2025-03-26 06:00:00+00:00,0.0,0.0,7.6,15.7
2025-03-26 07:00:00+00:00,0.0,0.0,8.7,18.6
2025-03-26 08:00:00+00:00,5.0,19.1,6.8,17.2
2025-03-26 09:00:00+00:00,90.0,281.9,10.5,15.2
2025-03-26 10:00:00+00:00,215.0,371.6,11.7,16.3
2025-03-26 11:00:00+00:00,269.0,186.8,12.0,16.5
2025-03-26 12:00:00+00:00,293.0,98.4,10.7,14.5
2025-03-26 13:00:00+00:00,466.0,372.1,11.5,15.7
2025-03-26 14:00:00+00:00,413.0,190.0,11.4,15.7
2025-03-26 15:00:00+00:00,324.0,80.1,9.4,13.1
2025-03-26 16:00:00+00:00,348.0,143.5,9.2,12.7
2025-03-26 17:00:00+00:00,252.0,78.4,8.7,12.2
2025-03-26 18:00:00+00:00,256.0,293.1,9.1,12.9
2025-03-26 19:00:00+00:00,165.0,341.0,6.1,12.0
2025-03-26 20:00:00+00:00,48.0,221.7,4.0,12.2
2025-03-26 21:00:00+00:00,0.0,0.0,5.6,16.4
2025-03-26 22:00:00+00:00,0.0,0.0,5.6,16.9
